Property Name,Property Id,Breadcrumbs,Price,Image URL,Description,Seller Name,Location,Property Type,Bathrooms,Bedrooms,Property URL
House mate required,1744431086,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Olavanna', 'For Rent: Houses & Apartments in KTC Circle', 'House mate required']","{'amount': '3', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/vloj6h2g5zod2-IN/image;s=850x0,I need a house mate.. 2 bedroom house... House is in Mangav... Very close to busstop and all facilities near by... Neat and clean kitchen and bathroom... Fridge is also there.,Agnika,"KTC Circle, Olavanna, Kerala",Houses & Villas,1,1,https://www.olx.in/item/house-mate-required-iid-1744431086
2BHK brand new furnished flat for rent,1742859776,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2BHK brand new furnished flat for rent']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/6nyuoq2806481-IN/image;s=850x0,2BHK full furnished flat for rent. Brand new furnishing. Newly constructed apartment.,HI-LANDS RENTALS & RESALES,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-brand-new-furnished-flat-for-rent-iid-1742859776
വീട് ന്നൊക്കെ വെച്ചാ ഇവനാണ്,1634231758,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'വീട് ന്നൊക്കെ വെച്ചാ ഇവനാണ്']","{'amount': '21', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/j3vwg45cghx31-IN/image;s=850x0,Get your appointment with brokees today,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1634231758
2BHK brand new flat for rent,1742859300,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2BHK brand new flat for rent']","{'amount': '27', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/bio6pkxx9zcu3-IN/image;s=850x0,2BHK brand new flat for rent. Newly construction. Newly furnished. Only for family. Below market price. Grab it now,HI-LANDS RENTALS & RESALES,"Thondayad, Kozhikode, Kerala",Builder Floors,2,2,https://www.olx.in/item/2bhk-brand-new-flat-for-rent-iid-1742859300
സുന്ദരി വീടിനു വീട്ടമ്മയെ തേടുന്നു,1736111718,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'സുന്ദരി വീടിനു വീട്ടമ്മയെ തേടുന്നു']","{'amount': '22', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/mf00zlv9do8x1-IN/image;s=850x0,മികച്ച ഒരു സൗന്ദര്യമുള്ള ഒരു വീട്ടിൽ താമസിക്കുവാൻ തന്നെയായിരിക്കും നമ്മളെല്ലാവരും ആഗ്രഹിക്കുന്നത് അത്തരമൊരു ഗൃഹാതുരത്വം നൽകുന്ന ഒരു പ്രോപ്പർട്ടിയാണ് ഇത്,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1736111718
നല്ലൊരായാൽ മതി വാടക കുറയ്ക്കാം,1731462363,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'നല്ലൊരായാൽ മതി വാടക കുറയ്ക്കാം']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/gafzo6qlioza1-IN/image;s=850x0,Get your appointment with brokees,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1731462363
Cyberpark ന്റെ അടുത്ത് അപാർട്മെന്റ് വേണോ,1712144024,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Cyberpark ന്റെ അടുത്ത് അപാർട്മെന്റ് വേണോ']","{'amount': '16', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/6zoxos1jz3yb1-IN/image;s=850x0,കോഴിക്കോട് സൈബർ പാർക്ക് ഹൈലൈറ്റ് മാള് എന്നിവിടങ്ങളിൽ ആയിക്കൊണ്ട് നിങ്ങൾ ഒരു അപ്പാർട്ട്മെന്റ് വീടോ വാടകയ്ക്ക് നോക്കുന്നെങ്കിൽ ഫാമിലിയായും ബാച്ചിലേഴ്സ് ആയും താമസിക്കുന്നതിന് വേണ്ടി മികച്ച ഓപ്ഷൻ ഞങ്ങൾ നൽകാം,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/cyberpark--iid-1712144024
ടൗണിൽ ഒരു നല്ല വീട്ടിൽ താമസിച്ചാലോ,1671494679,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ടൗണിൽ ഒരു നല്ല വീട്ടിൽ താമസിച്ചാലോ']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/jp4o61anf89v3-IN/image;s=850x0,Get your appointment with expert team now,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1671494679
പുത്തൻ വീട്ടിൽ നിന്നാലോ ചേട്ടാ,1671494498,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'പുത്തൻ വീട്ടിൽ നിന്നാലോ ചേട്ടാ']","{'amount': '26', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/cy2gcyv4zvb53-IN/image;s=850x0,Get your appointment with expert team now.,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,4+,4,https://www.olx.in/item/-iid-1671494498
മികച്ച വാടകവീടുകൾ നോക്കാം,1671139670,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'മികച്ച വാടകവീടുകൾ നോക്കാം']","{'amount': '22', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/tuyl7iq0i1r8-IN/image;s=850x0,ടൗണിൽ നിങ്ങളുടെ മനസ്സിനെ ഇണങ്ങുന്ന മികച്ചൊരു വാടകവീട് കണ്ടെത്തുക വലിയ പ്രയാസമാണ്. ആയതിനാൽ ഫാമിലിയും കൂടി ഇങ്ങനെ ദിവസങ്ങളോളം വീണ്ടും തപ്പി നടക്കുന്നത് വലിയ ബുദ്ധിമുട്ട് അല്ലേ ചേട്ടാ?  കാലം മാറിയില്ലേ ഇപ്പോൾ എല്ലാ ഓപ്ഷനും നിങ്ങളുടെ വിരൽത്തുമ്പിൽ ഞങ്ങൾ എത്തിച്ചു നൽകാം,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,4,https://www.olx.in/item/-iid-1671139670
കാലി ഫ്ലാറ്റ് കീശ കാലി ആക്കില്ല,1671139381,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'കാലി ഫ്ലാറ്റ് കീശ കാലി ആക്കില്ല']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/dsqcofnnqgfu-IN/image;s=850x0,ഫർണിച്ചർ ഉള്ള ഫ്ലാറ്റ് നോക്കുകയാണെങ്കിൽ വലിയ വാടക നമ്മൾ കൊടുക്കേണ്ടിവരും. ഇനി ഫർണിച്ചർ നിങ്ങളുടെ വീട്ടിൽ ഉണ്ടെങ്കിൽ ഏറ്റവും ലാഭം കാല് ഫ്ലാറ്റ് എടുത്ത് ഫർണിച്ചർ വെക്കുന്നത് തന്നെയല്ലേ? ഉണ്ട് ചേട്ടാ ഒന്നും നോക്കണ്ട വേഗം വിളിച്ചോളൂ.,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1671139381
നല്ലൊരു വാടക വീട് എന്ന മോഹം ഞങ്ങൾ പൂവണിയിച്ചു തരാം,1671139190,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'നല്ലൊരു വാടക വീട് എന്ന മോഹം ഞങ്ങൾ പൂവണിയിച്ചു തരാം']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/4dmimbznajof-IN/image;s=850x0,കോഴിക്കോട് നഗരത്തിൽ നിങ്ങളുടെ മനസ്സിന് ഒരു വാടകവീട് കണ്ടെത്തുക വലിയ പ്രയാസം തന്നെയാണ് ഒരുപാട് ദിവസങ്ങൾ അലഞ്ഞുതിരിഞ്ഞു നടന്ന ഈ ഒരു കുറവാണ് സമയത്ത് വെറുതെ എന്തിനാ ചേട്ടാ ബുദ്ധിമുട്ടുന്നത്? എല്ലാ ഓപ്ഷനും നിങ്ങളുടെ വിരൽതുമ്പിലേക്ക് ഞങ്ങൾ എത്തിച്ചു തരാം,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1671139190
ഭംഗിയുള്ള ഒരു 3 ബെഡ് റൂം ഫ്ളാറ്റ്,1671136599,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ഭംഗിയുള്ള ഒരു 3 ബെഡ് റൂം ഫ്ളാറ്റ്']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/semt8qen6zwt1-IN/image;s=850x0,നല്ല അടിപൊളി കമ്മ്യൂണിറ്റിയിൽ നല്ല ഭംഗിയുള്ള ഒരു ഫ്ലാറ്റിൽ താമസിച്ചാലോ?അത് തന്നെയല്ലേ പുതിയ സിറ്റിയിലേക്ക് മാറുമ്പോൾ ആദ്യം തിരഞ്ഞെടുക്കേണ്ടത്,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,4,3,https://www.olx.in/item/3--iid-1671136599
കീശ കാലിയാകാത്ത ഫ്ലാറ്റുകൾ നോക്കാം,1634958883,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'കീശ കാലിയാകാത്ത ഫ്ലാറ്റുകൾ നോക്കാം']","{'amount': '24', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/7e1v7lp12nfd2-IN/image;s=850x0,"Looking for a rental flat in city?  Welcome to Brokees, the one and only real eatate platform in Kerala.",Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1634958883
വീട്ടുകാരാവാൻ കൊതിപ്പിക്കും വീടുകൾ നോക്കാം,1634471814,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'വീട്ടുകാരാവാൻ കൊതിപ്പിക്കും വീടുകൾ നോക്കാം']","{'amount': '23', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/f7yip05e0sop1-IN/image;s=850x0,Looking for a good rental House in city ? ,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/-iid-1634471814
നല്ലോര് ആയാൽ മതി വാടക ഒതുക്കാം,1634220798,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'നല്ലോര് ആയാൽ മതി വാടക ഒതുക്കാം']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/iylmhdbjxb4s2-IN/image;s=850x0,Welcome to Brokees.,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1634220798
ഒറ്റ ബെഡ്‌റൂമുള്ള പുതുപുത്തൻ ഫ്ലാറ്റിൽ വാടകയ്ക്ക് താമസിച്ചാലോ ?,1625317939,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ഒറ്റ ബെഡ്\u200cറൂമുള്ള പുതുപുത്തൻ ഫ്ലാറ്റിൽ വാടകയ്ക്ക് താമസിച്ചാലോ ?']","{'amount': '21', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/1mg2w45xry2n3-IN/image;s=850x0,HURRY GET YOUR APPOINTMENT NOW,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/-iid-1625317939
"വൃത്തിയും ഭംഗിയും ഒത്തുചേരുന്ന Rental ഫ്ലാറ്റുകൾ ,Brokees",1612856306,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'വൃത്തിയും ഭംഗിയും ഒത്തുചേരുന്ന Rental ഫ്ലാറ്റുകൾ ,Brokees']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/w90qbngivvt33-IN/image;s=850x0,Welcome to Brokees,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/rental-brokees-iid-1612856306
മനസിന്‌ യോജിച്ച ഫ്ലാറ്റുകൾ Brokees നൽകും,1612855381,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'മനസിന്\u200c യോജിച്ച ഫ്ലാറ്റുകൾ Brokees നൽകും']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/i0t4d36ydqzv1-IN/image;s=850x0,Welcome to Brokees,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/brokees--iid-1612855381
"വില്ലയിലെ വൈബ് വേറെ തന്നെ ചേട്ടാ. നോക്കാം Rental വില്ലകൾ, Brokees ലൂടെ",1609793534,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'വില്ലയിലെ വൈബ് വേറെ തന്നെ ചേട്ടാ. നോക്കാം Rental വില്ലകൾ, Brokees ലൂടെ']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/8fysq0spo9bk2-IN/image;s=850x0,Welcome to Brokees,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/rental-brokees--iid-1609793534
ചെറിയ വീട് നോക്കാം,1687110246,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ചെറിയ വീട് നോക്കാം']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ty3erez2gjiu3-IN/image;s=850x0,കോഴിക്കോട് ടൗണിൽ സ്ഥിതി ചെയ്യുന്ന ചെറിയ വാടകവീടുകൾ നോക്കാം.,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,2,3,https://www.olx.in/item/-iid-1687110246
ചെറിയ കുടുംബത്തിനെന്തിനാ വലിയ വീട്,1687109582,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ചെറിയ കുടുംബത്തിനെന്തിനാ വലിയ വീട്']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/th1cirg7sbih1-IN/image;s=850x0,Get your appoitment with our expert team.,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1687109582
